id,label,gender,age,mask,path,is_valid
9429,3,1,0,0,/opt/ml/input/data/train/images/003373_female_Asian_20/mask4.jpg,0
9430,15,1,0,2,/opt/ml/input/data/train/images/003373_female_Asian_20/normal.jpg,0
9431,9,1,0,1,/opt/ml/input/data/train/images/003373_female_Asian_20/incorrect_mask.jpg,0
9432,3,1,0,0,/opt/ml/input/data/train/images/003373_female_Asian_20/mask3.jpg,0
9433,3,1,0,0,/opt/ml/input/data/train/images/003373_female_Asian_20/mask1.jpg,0
9434,3,1,0,0,/opt/ml/input/data/train/images/003373_female_Asian_20/mask2.jpg,0
9435,3,1,0,0,/opt/ml/input/data/train/images/003373_female_Asian_20/mask5.jpg,0
9436,3,1,0,0,/opt/ml/input/data/train/images/003374_female_Asian_20/mask4.jpg,0
9437,15,1,0,2,/opt/ml/input/data/train/images/003374_female_Asian_20/normal.jpg,0
9438,9,1,0,1,/opt/ml/input/data/train/images/003374_female_Asian_20/incorrect_mask.jpg,0
9439,3,1,0,0,/opt/ml/input/data/train/images/003374_female_Asian_20/mask3.jpg,0
9440,3,1,0,0,/opt/ml/input/data/train/images/003374_female_Asian_20/mask1.jpg,0
9441,3,1,0,0,/opt/ml/input/data/train/images/003374_female_Asian_20/mask2.jpg,0
9442,3,1,0,0,/opt/ml/input/data/train/images/003374_female_Asian_20/mask5.jpg,0
9443,3,1,0,0,/opt/ml/input/data/train/images/003376_female_Asian_19/mask4.jpg,0
9444,15,1,0,2,/opt/ml/input/data/train/images/003376_female_Asian_19/normal.jpg,0
9445,9,1,0,1,/opt/ml/input/data/train/images/003376_female_Asian_19/incorrect_mask.jpg,0
9446,3,1,0,0,/opt/ml/input/data/train/images/003376_female_Asian_19/mask3.jpg,0
9447,3,1,0,0,/opt/ml/input/data/train/images/003376_female_Asian_19/mask1.jpg,0
9448,3,1,0,0,/opt/ml/input/data/train/images/003376_female_Asian_19/mask2.jpg,0
9449,3,1,0,0,/opt/ml/input/data/train/images/003376_female_Asian_19/mask5.jpg,0
9450,3,1,0,0,/opt/ml/input/data/train/images/003377_female_Asian_20/mask4.jpg,0
9451,15,1,0,2,/opt/ml/input/data/train/images/003377_female_Asian_20/normal.jpg,0
9452,9,1,0,1,/opt/ml/input/data/train/images/003377_female_Asian_20/incorrect_mask.jpg,0
9453,3,1,0,0,/opt/ml/input/data/train/images/003377_female_Asian_20/mask3.jpg,0
9454,3,1,0,0,/opt/ml/input/data/train/images/003377_female_Asian_20/mask1.jpg,0
9455,3,1,0,0,/opt/ml/input/data/train/images/003377_female_Asian_20/mask2.jpg,0
9456,3,1,0,0,/opt/ml/input/data/train/images/003377_female_Asian_20/mask5.jpg,0
9457,3,1,0,0,/opt/ml/input/data/train/images/003378_female_Asian_19/mask4.jpg,-100
9458,15,1,0,2,/opt/ml/input/data/train/images/003378_female_Asian_19/normal.jpg,1
9459,9,1,0,1,/opt/ml/input/data/train/images/003378_female_Asian_19/incorrect_mask.jpg,1
9460,3,1,0,0,/opt/ml/input/data/train/images/003378_female_Asian_19/mask3.jpg,-100
9461,3,1,0,0,/opt/ml/input/data/train/images/003378_female_Asian_19/mask1.jpg,-100
9462,3,1,0,0,/opt/ml/input/data/train/images/003378_female_Asian_19/mask2.jpg,1
9463,3,1,0,0,/opt/ml/input/data/train/images/003378_female_Asian_19/mask5.jpg,-100
9464,3,1,0,0,/opt/ml/input/data/train/images/003379_female_Asian_20/mask4.jpg,0
9465,15,1,0,2,/opt/ml/input/data/train/images/003379_female_Asian_20/normal.jpg,0
9466,9,1,0,1,/opt/ml/input/data/train/images/003379_female_Asian_20/incorrect_mask.jpg,0
9467,3,1,0,0,/opt/ml/input/data/train/images/003379_female_Asian_20/mask3.jpg,0
9468,3,1,0,0,/opt/ml/input/data/train/images/003379_female_Asian_20/mask1.jpg,0
9469,3,1,0,0,/opt/ml/input/data/train/images/003379_female_Asian_20/mask2.jpg,0
9470,3,1,0,0,/opt/ml/input/data/train/images/003379_female_Asian_20/mask5.jpg,0
9471,3,1,0,0,/opt/ml/input/data/train/images/003380_female_Asian_19/mask4.jpg,0
9472,15,1,0,2,/opt/ml/input/data/train/images/003380_female_Asian_19/normal.jpg,0
9473,9,1,0,1,/opt/ml/input/data/train/images/003380_female_Asian_19/incorrect_mask.jpg,0
9474,3,1,0,0,/opt/ml/input/data/train/images/003380_female_Asian_19/mask3.jpg,0
9475,3,1,0,0,/opt/ml/input/data/train/images/003380_female_Asian_19/mask1.jpg,0
9476,3,1,0,0,/opt/ml/input/data/train/images/003380_female_Asian_19/mask2.jpg,0
9477,3,1,0,0,/opt/ml/input/data/train/images/003380_female_Asian_19/mask5.jpg,0
9478,3,1,0,0,/opt/ml/input/data/train/images/003381_female_Asian_19/mask4.jpg,0
9479,15,1,0,2,/opt/ml/input/data/train/images/003381_female_Asian_19/normal.jpg,0
9480,9,1,0,1,/opt/ml/input/data/train/images/003381_female_Asian_19/incorrect_mask.jpg,0
9481,3,1,0,0,/opt/ml/input/data/train/images/003381_female_Asian_19/mask3.jpg,0
9482,3,1,0,0,/opt/ml/input/data/train/images/003381_female_Asian_19/mask1.jpg,0
9483,3,1,0,0,/opt/ml/input/data/train/images/003381_female_Asian_19/mask2.jpg,0
9484,3,1,0,0,/opt/ml/input/data/train/images/003381_female_Asian_19/mask5.jpg,0
9485,3,1,0,0,/opt/ml/input/data/train/images/003382_female_Asian_20/mask4.jpg,0
9486,15,1,0,2,/opt/ml/input/data/train/images/003382_female_Asian_20/normal.jpg,0
9487,9,1,0,1,/opt/ml/input/data/train/images/003382_female_Asian_20/incorrect_mask.jpg,0
9488,3,1,0,0,/opt/ml/input/data/train/images/003382_female_Asian_20/mask3.jpg,0
9489,3,1,0,0,/opt/ml/input/data/train/images/003382_female_Asian_20/mask1.jpg,0
9490,3,1,0,0,/opt/ml/input/data/train/images/003382_female_Asian_20/mask2.jpg,0
9491,3,1,0,0,/opt/ml/input/data/train/images/003382_female_Asian_20/mask5.jpg,0
9492,3,1,0,0,/opt/ml/input/data/train/images/003383_female_Asian_19/mask4.jpg,0
9493,15,1,0,2,/opt/ml/input/data/train/images/003383_female_Asian_19/normal.jpg,0
9494,9,1,0,1,/opt/ml/input/data/train/images/003383_female_Asian_19/incorrect_mask.jpg,0
9495,3,1,0,0,/opt/ml/input/data/train/images/003383_female_Asian_19/mask3.jpg,0
9496,3,1,0,0,/opt/ml/input/data/train/images/003383_female_Asian_19/mask1.jpg,0
9497,3,1,0,0,/opt/ml/input/data/train/images/003383_female_Asian_19/mask2.jpg,0
9498,3,1,0,0,/opt/ml/input/data/train/images/003383_female_Asian_19/mask5.jpg,0
9499,3,1,0,0,/opt/ml/input/data/train/images/003384_female_Asian_19/mask4.jpg,0
9500,15,1,0,2,/opt/ml/input/data/train/images/003384_female_Asian_19/normal.jpg,0
9501,9,1,0,1,/opt/ml/input/data/train/images/003384_female_Asian_19/incorrect_mask.jpg,0
9502,3,1,0,0,/opt/ml/input/data/train/images/003384_female_Asian_19/mask3.jpg,0
9503,3,1,0,0,/opt/ml/input/data/train/images/003384_female_Asian_19/mask1.jpg,0
9504,3,1,0,0,/opt/ml/input/data/train/images/003384_female_Asian_19/mask2.jpg,0
9505,3,1,0,0,/opt/ml/input/data/train/images/003384_female_Asian_19/mask5.jpg,0
9506,3,1,0,0,/opt/ml/input/data/train/images/003386_female_Asian_20/mask4.jpg,0
9507,15,1,0,2,/opt/ml/input/data/train/images/003386_female_Asian_20/normal.jpg,0
9508,9,1,0,1,/opt/ml/input/data/train/images/003386_female_Asian_20/incorrect_mask.jpg,0
9509,3,1,0,0,/opt/ml/input/data/train/images/003386_female_Asian_20/mask3.jpg,0
9510,3,1,0,0,/opt/ml/input/data/train/images/003386_female_Asian_20/mask1.jpg,0
9511,3,1,0,0,/opt/ml/input/data/train/images/003386_female_Asian_20/mask2.jpg,0
9512,3,1,0,0,/opt/ml/input/data/train/images/003386_female_Asian_20/mask5.jpg,0
9513,3,1,0,0,/opt/ml/input/data/train/images/003388_female_Asian_20/mask4.jpg,0
9514,15,1,0,2,/opt/ml/input/data/train/images/003388_female_Asian_20/normal.jpg,0
9515,9,1,0,1,/opt/ml/input/data/train/images/003388_female_Asian_20/incorrect_mask.jpg,0
9516,3,1,0,0,/opt/ml/input/data/train/images/003388_female_Asian_20/mask3.jpg,0
9517,3,1,0,0,/opt/ml/input/data/train/images/003388_female_Asian_20/mask1.jpg,0
9518,3,1,0,0,/opt/ml/input/data/train/images/003388_female_Asian_20/mask2.jpg,0
9519,3,1,0,0,/opt/ml/input/data/train/images/003388_female_Asian_20/mask5.jpg,0
9520,3,1,0,0,/opt/ml/input/data/train/images/003389_female_Asian_19/mask4.jpg,0
9521,15,1,0,2,/opt/ml/input/data/train/images/003389_female_Asian_19/normal.jpg,0
9522,9,1,0,1,/opt/ml/input/data/train/images/003389_female_Asian_19/incorrect_mask.jpg,0
9523,3,1,0,0,/opt/ml/input/data/train/images/003389_female_Asian_19/mask3.jpg,0
9524,3,1,0,0,/opt/ml/input/data/train/images/003389_female_Asian_19/mask1.jpg,0
9525,3,1,0,0,/opt/ml/input/data/train/images/003389_female_Asian_19/mask2.jpg,0
9526,3,1,0,0,/opt/ml/input/data/train/images/003389_female_Asian_19/mask5.jpg,0
9527,3,1,0,0,/opt/ml/input/data/train/images/003390_female_Asian_20/mask4.jpg,0
9528,15,1,0,2,/opt/ml/input/data/train/images/003390_female_Asian_20/normal.jpg,0
9529,9,1,0,1,/opt/ml/input/data/train/images/003390_female_Asian_20/incorrect_mask.jpg,0
9530,3,1,0,0,/opt/ml/input/data/train/images/003390_female_Asian_20/mask3.jpg,0
9531,3,1,0,0,/opt/ml/input/data/train/images/003390_female_Asian_20/mask1.jpg,0
9532,3,1,0,0,/opt/ml/input/data/train/images/003390_female_Asian_20/mask2.jpg,0
9533,3,1,0,0,/opt/ml/input/data/train/images/003390_female_Asian_20/mask5.jpg,0
9534,3,1,0,0,/opt/ml/input/data/train/images/003391_female_Asian_20/mask4.jpg,0
9535,15,1,0,2,/opt/ml/input/data/train/images/003391_female_Asian_20/normal.jpg,0
9536,9,1,0,1,/opt/ml/input/data/train/images/003391_female_Asian_20/incorrect_mask.jpg,0
9537,3,1,0,0,/opt/ml/input/data/train/images/003391_female_Asian_20/mask3.jpg,0
9538,3,1,0,0,/opt/ml/input/data/train/images/003391_female_Asian_20/mask1.jpg,0
9539,3,1,0,0,/opt/ml/input/data/train/images/003391_female_Asian_20/mask2.jpg,0
9540,3,1,0,0,/opt/ml/input/data/train/images/003391_female_Asian_20/mask5.jpg,0
9541,3,1,0,0,/opt/ml/input/data/train/images/003392_female_Asian_19/mask4.jpg,0
9542,15,1,0,2,/opt/ml/input/data/train/images/003392_female_Asian_19/normal.jpg,0
9543,9,1,0,1,/opt/ml/input/data/train/images/003392_female_Asian_19/incorrect_mask.jpg,0
9544,3,1,0,0,/opt/ml/input/data/train/images/003392_female_Asian_19/mask3.jpg,0
9545,3,1,0,0,/opt/ml/input/data/train/images/003392_female_Asian_19/mask1.jpg,0
9546,3,1,0,0,/opt/ml/input/data/train/images/003392_female_Asian_19/mask2.jpg,0
9547,3,1,0,0,/opt/ml/input/data/train/images/003392_female_Asian_19/mask5.jpg,0
9548,3,1,0,0,/opt/ml/input/data/train/images/003395_female_Asian_20/mask4.jpg,0
9549,15,1,0,2,/opt/ml/input/data/train/images/003395_female_Asian_20/normal.jpg,0
9550,9,1,0,1,/opt/ml/input/data/train/images/003395_female_Asian_20/incorrect_mask.jpg,0
9551,3,1,0,0,/opt/ml/input/data/train/images/003395_female_Asian_20/mask3.jpg,0
9552,3,1,0,0,/opt/ml/input/data/train/images/003395_female_Asian_20/mask1.jpg,0
9553,3,1,0,0,/opt/ml/input/data/train/images/003395_female_Asian_20/mask2.jpg,0
9554,3,1,0,0,/opt/ml/input/data/train/images/003395_female_Asian_20/mask5.jpg,0
9555,3,1,0,0,/opt/ml/input/data/train/images/003396_female_Asian_20/mask4.jpg,0
9556,15,1,0,2,/opt/ml/input/data/train/images/003396_female_Asian_20/normal.jpg,0
9557,9,1,0,1,/opt/ml/input/data/train/images/003396_female_Asian_20/incorrect_mask.jpg,0
9558,3,1,0,0,/opt/ml/input/data/train/images/003396_female_Asian_20/mask3.jpg,0
9559,3,1,0,0,/opt/ml/input/data/train/images/003396_female_Asian_20/mask1.jpg,0
9560,3,1,0,0,/opt/ml/input/data/train/images/003396_female_Asian_20/mask2.jpg,0
9561,3,1,0,0,/opt/ml/input/data/train/images/003396_female_Asian_20/mask5.jpg,0
9562,3,1,0,0,/opt/ml/input/data/train/images/003397_female_Asian_20/mask4.jpg,0
9563,15,1,0,2,/opt/ml/input/data/train/images/003397_female_Asian_20/normal.jpg,0
9564,9,1,0,1,/opt/ml/input/data/train/images/003397_female_Asian_20/incorrect_mask.jpg,0
9565,3,1,0,0,/opt/ml/input/data/train/images/003397_female_Asian_20/mask3.jpg,0
9566,3,1,0,0,/opt/ml/input/data/train/images/003397_female_Asian_20/mask1.jpg,0
9567,3,1,0,0,/opt/ml/input/data/train/images/003397_female_Asian_20/mask2.jpg,0
9568,3,1,0,0,/opt/ml/input/data/train/images/003397_female_Asian_20/mask5.jpg,0
9569,3,1,0,0,/opt/ml/input/data/train/images/003397_female_Asian_19/mask4.jpg,0
9570,15,1,0,2,/opt/ml/input/data/train/images/003397_female_Asian_19/normal.jpg,0
9571,9,1,0,1,/opt/ml/input/data/train/images/003397_female_Asian_19/incorrect_mask.jpg,0
9572,3,1,0,0,/opt/ml/input/data/train/images/003397_female_Asian_19/mask3.jpg,0
9573,3,1,0,0,/opt/ml/input/data/train/images/003397_female_Asian_19/mask1.jpg,0
9574,3,1,0,0,/opt/ml/input/data/train/images/003397_female_Asian_19/mask2.jpg,0
9575,3,1,0,0,/opt/ml/input/data/train/images/003397_female_Asian_19/mask5.jpg,0
9576,3,1,0,0,/opt/ml/input/data/train/images/003398_female_Asian_19/mask4.jpg,0
9577,15,1,0,2,/opt/ml/input/data/train/images/003398_female_Asian_19/normal.jpg,0
9578,9,1,0,1,/opt/ml/input/data/train/images/003398_female_Asian_19/incorrect_mask.jpg,0
9579,3,1,0,0,/opt/ml/input/data/train/images/003398_female_Asian_19/mask3.jpg,0
9580,3,1,0,0,/opt/ml/input/data/train/images/003398_female_Asian_19/mask1.jpg,0
9581,3,1,0,0,/opt/ml/input/data/train/images/003398_female_Asian_19/mask2.jpg,0
9582,3,1,0,0,/opt/ml/input/data/train/images/003398_female_Asian_19/mask5.jpg,0
9583,3,1,0,0,/opt/ml/input/data/train/images/003399_female_Asian_19/mask4.jpg,0
9584,15,1,0,2,/opt/ml/input/data/train/images/003399_female_Asian_19/normal.jpg,0
9585,9,1,0,1,/opt/ml/input/data/train/images/003399_female_Asian_19/incorrect_mask.jpg,0
9586,3,1,0,0,/opt/ml/input/data/train/images/003399_female_Asian_19/mask3.jpg,0
9587,3,1,0,0,/opt/ml/input/data/train/images/003399_female_Asian_19/mask1.jpg,0
9588,3,1,0,0,/opt/ml/input/data/train/images/003399_female_Asian_19/mask2.jpg,0
9589,3,1,0,0,/opt/ml/input/data/train/images/003399_female_Asian_19/mask5.jpg,0
9590,3,1,0,0,/opt/ml/input/data/train/images/003400_female_Asian_19/mask4.jpg,0
9591,15,1,0,2,/opt/ml/input/data/train/images/003400_female_Asian_19/normal.jpg,0
9592,9,1,0,1,/opt/ml/input/data/train/images/003400_female_Asian_19/incorrect_mask.jpg,0
9593,3,1,0,0,/opt/ml/input/data/train/images/003400_female_Asian_19/mask3.jpg,0
9594,3,1,0,0,/opt/ml/input/data/train/images/003400_female_Asian_19/mask1.jpg,0
9595,3,1,0,0,/opt/ml/input/data/train/images/003400_female_Asian_19/mask2.jpg,0
9596,3,1,0,0,/opt/ml/input/data/train/images/003400_female_Asian_19/mask5.jpg,0
9597,4,1,1,0,/opt/ml/input/data/train/images/003401_female_Asian_49/mask4.jpg,0
9598,16,1,1,2,/opt/ml/input/data/train/images/003401_female_Asian_49/normal.jpg,0
9599,10,1,1,1,/opt/ml/input/data/train/images/003401_female_Asian_49/incorrect_mask.jpg,0
9600,4,1,1,0,/opt/ml/input/data/train/images/003401_female_Asian_49/mask3.jpg,0
9601,4,1,1,0,/opt/ml/input/data/train/images/003401_female_Asian_49/mask1.jpg,0
9602,4,1,1,0,/opt/ml/input/data/train/images/003401_female_Asian_49/mask2.jpg,0
9603,4,1,1,0,/opt/ml/input/data/train/images/003401_female_Asian_49/mask5.jpg,0
9604,4,1,1,0,/opt/ml/input/data/train/images/003402_female_Asian_53/mask4.jpg,0
9605,16,1,1,2,/opt/ml/input/data/train/images/003402_female_Asian_53/normal.jpg,0
9606,10,1,1,1,/opt/ml/input/data/train/images/003402_female_Asian_53/incorrect_mask.jpg,0
9607,4,1,1,0,/opt/ml/input/data/train/images/003402_female_Asian_53/mask3.jpg,0
9608,4,1,1,0,/opt/ml/input/data/train/images/003402_female_Asian_53/mask1.jpg,0
9609,4,1,1,0,/opt/ml/input/data/train/images/003402_female_Asian_53/mask2.jpg,0
9610,4,1,1,0,/opt/ml/input/data/train/images/003402_female_Asian_53/mask5.jpg,0
9611,1,0,1,0,/opt/ml/input/data/train/images/003403_male_Asian_52/mask4.jpg,0
9612,13,0,1,2,/opt/ml/input/data/train/images/003403_male_Asian_52/normal.jpg,0
9613,7,0,1,1,/opt/ml/input/data/train/images/003403_male_Asian_52/incorrect_mask.jpg,0
9614,1,0,1,0,/opt/ml/input/data/train/images/003403_male_Asian_52/mask3.jpg,0
9615,1,0,1,0,/opt/ml/input/data/train/images/003403_male_Asian_52/mask1.jpg,0
9616,1,0,1,0,/opt/ml/input/data/train/images/003403_male_Asian_52/mask2.jpg,0
9617,1,0,1,0,/opt/ml/input/data/train/images/003403_male_Asian_52/mask5.jpg,0
9618,4,1,1,0,/opt/ml/input/data/train/images/003403-1_female_Asian_50/mask4.jpg,0
9619,16,1,1,2,/opt/ml/input/data/train/images/003403-1_female_Asian_50/normal.jpg,0
9620,10,1,1,1,/opt/ml/input/data/train/images/003403-1_female_Asian_50/incorrect_mask.jpg,0
9621,4,1,1,0,/opt/ml/input/data/train/images/003403-1_female_Asian_50/mask3.jpg,0
9622,4,1,1,0,/opt/ml/input/data/train/images/003403-1_female_Asian_50/mask1.jpg,0
9623,4,1,1,0,/opt/ml/input/data/train/images/003403-1_female_Asian_50/mask2.jpg,0
9624,4,1,1,0,/opt/ml/input/data/train/images/003403-1_female_Asian_50/mask5.jpg,0
9625,4,1,1,0,/opt/ml/input/data/train/images/003405_female_Asian_49/mask4.jpg,0
9626,16,1,1,2,/opt/ml/input/data/train/images/003405_female_Asian_49/normal.jpg,0
9627,10,1,1,1,/opt/ml/input/data/train/images/003405_female_Asian_49/incorrect_mask.jpg,0
9628,4,1,1,0,/opt/ml/input/data/train/images/003405_female_Asian_49/mask3.jpg,0
9629,4,1,1,0,/opt/ml/input/data/train/images/003405_female_Asian_49/mask1.jpg,0
9630,4,1,1,0,/opt/ml/input/data/train/images/003405_female_Asian_49/mask2.jpg,0
9631,4,1,1,0,/opt/ml/input/data/train/images/003405_female_Asian_49/mask5.jpg,0
9632,1,0,1,0,/opt/ml/input/data/train/images/003406_male_Asian_55/mask4.jpg,0
9633,13,0,1,2,/opt/ml/input/data/train/images/003406_male_Asian_55/normal.jpg,0
9634,7,0,1,1,/opt/ml/input/data/train/images/003406_male_Asian_55/incorrect_mask.jpg,0
9635,1,0,1,0,/opt/ml/input/data/train/images/003406_male_Asian_55/mask3.jpg,0
9636,1,0,1,0,/opt/ml/input/data/train/images/003406_male_Asian_55/mask1.jpg,0
9637,1,0,1,0,/opt/ml/input/data/train/images/003406_male_Asian_55/mask2.jpg,0
9638,1,0,1,0,/opt/ml/input/data/train/images/003406_male_Asian_55/mask5.jpg,0
9639,1,0,1,0,/opt/ml/input/data/train/images/003408_male_Asian_54/mask4.jpg,0
9640,13,0,1,2,/opt/ml/input/data/train/images/003408_male_Asian_54/normal.jpg,0
9641,7,0,1,1,/opt/ml/input/data/train/images/003408_male_Asian_54/incorrect_mask.jpg,0
9642,1,0,1,0,/opt/ml/input/data/train/images/003408_male_Asian_54/mask3.jpg,0
9643,1,0,1,0,/opt/ml/input/data/train/images/003408_male_Asian_54/mask1.jpg,0
9644,1,0,1,0,/opt/ml/input/data/train/images/003408_male_Asian_54/mask2.jpg,0
9645,1,0,1,0,/opt/ml/input/data/train/images/003408_male_Asian_54/mask5.jpg,0
9646,4,1,1,0,/opt/ml/input/data/train/images/003409_female_Asian_56/mask4.jpg,0
9647,16,1,1,2,/opt/ml/input/data/train/images/003409_female_Asian_56/normal.jpg,0
9648,10,1,1,1,/opt/ml/input/data/train/images/003409_female_Asian_56/incorrect_mask.jpg,0
9649,4,1,1,0,/opt/ml/input/data/train/images/003409_female_Asian_56/mask3.jpg,0
9650,4,1,1,0,/opt/ml/input/data/train/images/003409_female_Asian_56/mask1.jpg,0
9651,4,1,1,0,/opt/ml/input/data/train/images/003409_female_Asian_56/mask2.jpg,0
9652,4,1,1,0,/opt/ml/input/data/train/images/003409_female_Asian_56/mask5.jpg,0
9653,4,1,1,0,/opt/ml/input/data/train/images/003411_female_Asian_52/mask4.jpg,0
9654,16,1,1,2,/opt/ml/input/data/train/images/003411_female_Asian_52/normal.jpg,0
9655,10,1,1,1,/opt/ml/input/data/train/images/003411_female_Asian_52/incorrect_mask.jpg,0
9656,4,1,1,0,/opt/ml/input/data/train/images/003411_female_Asian_52/mask3.jpg,0
9657,4,1,1,0,/opt/ml/input/data/train/images/003411_female_Asian_52/mask1.jpg,0
9658,4,1,1,0,/opt/ml/input/data/train/images/003411_female_Asian_52/mask2.jpg,0
9659,4,1,1,0,/opt/ml/input/data/train/images/003411_female_Asian_52/mask5.jpg,0
9660,4,1,1,0,/opt/ml/input/data/train/images/003412_female_Asian_48/mask4.jpg,0
9661,16,1,1,2,/opt/ml/input/data/train/images/003412_female_Asian_48/normal.jpg,0
9662,10,1,1,1,/opt/ml/input/data/train/images/003412_female_Asian_48/incorrect_mask.jpg,0
9663,4,1,1,0,/opt/ml/input/data/train/images/003412_female_Asian_48/mask3.jpg,0
9664,4,1,1,0,/opt/ml/input/data/train/images/003412_female_Asian_48/mask1.jpg,0
9665,4,1,1,0,/opt/ml/input/data/train/images/003412_female_Asian_48/mask2.jpg,0
9666,4,1,1,0,/opt/ml/input/data/train/images/003412_female_Asian_48/mask5.jpg,0
9667,4,1,1,0,/opt/ml/input/data/train/images/003413_female_Asian_52/mask4.jpg,0
9668,16,1,1,2,/opt/ml/input/data/train/images/003413_female_Asian_52/normal.jpg,0
9669,10,1,1,1,/opt/ml/input/data/train/images/003413_female_Asian_52/incorrect_mask.jpg,0
9670,4,1,1,0,/opt/ml/input/data/train/images/003413_female_Asian_52/mask3.jpg,0
9671,4,1,1,0,/opt/ml/input/data/train/images/003413_female_Asian_52/mask1.jpg,0
9672,4,1,1,0,/opt/ml/input/data/train/images/003413_female_Asian_52/mask2.jpg,0
9673,4,1,1,0,/opt/ml/input/data/train/images/003413_female_Asian_52/mask5.jpg,0
9674,1,0,1,0,/opt/ml/input/data/train/images/003414_male_Asian_51/mask4.jpg,-100
9675,13,0,1,2,/opt/ml/input/data/train/images/003414_male_Asian_51/normal.jpg,1
9676,7,0,1,1,/opt/ml/input/data/train/images/003414_male_Asian_51/incorrect_mask.jpg,1
9677,1,0,1,0,/opt/ml/input/data/train/images/003414_male_Asian_51/mask3.jpg,-100
9678,1,0,1,0,/opt/ml/input/data/train/images/003414_male_Asian_51/mask1.jpg,-100
9679,1,0,1,0,/opt/ml/input/data/train/images/003414_male_Asian_51/mask2.jpg,1
9680,1,0,1,0,/opt/ml/input/data/train/images/003414_male_Asian_51/mask5.jpg,-100
9681,1,0,1,0,/opt/ml/input/data/train/images/003415_male_Asian_50/mask4.jpg,0
9682,13,0,1,2,/opt/ml/input/data/train/images/003415_male_Asian_50/normal.jpg,0
9683,7,0,1,1,/opt/ml/input/data/train/images/003415_male_Asian_50/incorrect_mask.jpg,0
9684,1,0,1,0,/opt/ml/input/data/train/images/003415_male_Asian_50/mask3.jpg,0
9685,1,0,1,0,/opt/ml/input/data/train/images/003415_male_Asian_50/mask1.jpg,0
9686,1,0,1,0,/opt/ml/input/data/train/images/003415_male_Asian_50/mask2.jpg,0
9687,1,0,1,0,/opt/ml/input/data/train/images/003415_male_Asian_50/mask5.jpg,0
9688,1,0,1,0,/opt/ml/input/data/train/images/003416_male_Asian_52/mask4.jpg,0
9689,13,0,1,2,/opt/ml/input/data/train/images/003416_male_Asian_52/normal.jpg,0
9690,7,0,1,1,/opt/ml/input/data/train/images/003416_male_Asian_52/incorrect_mask.jpg,0
9691,1,0,1,0,/opt/ml/input/data/train/images/003416_male_Asian_52/mask3.jpg,0
9692,1,0,1,0,/opt/ml/input/data/train/images/003416_male_Asian_52/mask1.jpg,0
9693,1,0,1,0,/opt/ml/input/data/train/images/003416_male_Asian_52/mask2.jpg,0
9694,1,0,1,0,/opt/ml/input/data/train/images/003416_male_Asian_52/mask5.jpg,0
9695,4,1,1,0,/opt/ml/input/data/train/images/003417_female_Asian_51/mask4.jpg,0
9696,16,1,1,2,/opt/ml/input/data/train/images/003417_female_Asian_51/normal.jpg,0
9697,10,1,1,1,/opt/ml/input/data/train/images/003417_female_Asian_51/incorrect_mask.jpg,0
9698,4,1,1,0,/opt/ml/input/data/train/images/003417_female_Asian_51/mask3.jpg,0
9699,4,1,1,0,/opt/ml/input/data/train/images/003417_female_Asian_51/mask1.jpg,0
9700,4,1,1,0,/opt/ml/input/data/train/images/003417_female_Asian_51/mask2.jpg,0
9701,4,1,1,0,/opt/ml/input/data/train/images/003417_female_Asian_51/mask5.jpg,0
9702,4,1,1,0,/opt/ml/input/data/train/images/003418_female_Asian_53/mask4.jpg,-100
9703,16,1,1,2,/opt/ml/input/data/train/images/003418_female_Asian_53/normal.jpg,1
9704,10,1,1,1,/opt/ml/input/data/train/images/003418_female_Asian_53/incorrect_mask.jpg,1
9705,4,1,1,0,/opt/ml/input/data/train/images/003418_female_Asian_53/mask3.jpg,1
9706,4,1,1,0,/opt/ml/input/data/train/images/003418_female_Asian_53/mask1.jpg,-100
9707,4,1,1,0,/opt/ml/input/data/train/images/003418_female_Asian_53/mask2.jpg,-100
9708,4,1,1,0,/opt/ml/input/data/train/images/003418_female_Asian_53/mask5.jpg,-100
9709,4,1,1,0,/opt/ml/input/data/train/images/003421_female_Asian_38/mask4.jpg,0
9710,16,1,1,2,/opt/ml/input/data/train/images/003421_female_Asian_38/normal.jpg,0
9711,10,1,1,1,/opt/ml/input/data/train/images/003421_female_Asian_38/incorrect_mask.jpg,0
9712,4,1,1,0,/opt/ml/input/data/train/images/003421_female_Asian_38/mask3.jpg,0
9713,4,1,1,0,/opt/ml/input/data/train/images/003421_female_Asian_38/mask1.jpg,0
9714,4,1,1,0,/opt/ml/input/data/train/images/003421_female_Asian_38/mask2.jpg,0
9715,4,1,1,0,/opt/ml/input/data/train/images/003421_female_Asian_38/mask5.jpg,0
9716,4,1,1,0,/opt/ml/input/data/train/images/003424_female_Asian_54/mask4.jpg,-100
9717,16,1,1,2,/opt/ml/input/data/train/images/003424_female_Asian_54/normal.jpg,1
9718,10,1,1,1,/opt/ml/input/data/train/images/003424_female_Asian_54/incorrect_mask.jpg,1
9719,4,1,1,0,/opt/ml/input/data/train/images/003424_female_Asian_54/mask3.jpg,1
9720,4,1,1,0,/opt/ml/input/data/train/images/003424_female_Asian_54/mask1.jpg,-100
9721,4,1,1,0,/opt/ml/input/data/train/images/003424_female_Asian_54/mask2.jpg,-100
9722,4,1,1,0,/opt/ml/input/data/train/images/003424_female_Asian_54/mask5.jpg,-100
